case_id,fir_id,court_id,start_date,status,verdict
2743,2743,13,27-11-2024,Closed,Fine Imposed
2744,2744,21,20-03-2021,Transferred,Community Service
2745,2745,6,07-09-2023,Suspended,Probation
2746,2746,71,27-03-2023,Trial,Probation
2747,2747,68,22-04-2021,Convicted,Fine Imposed
2748,2748,39,22-07-2024,Pending,Life Imprisonment
2749,2749,48,08-10-2024,Acquitted,Guilty
2750,2750,25,08-08-2021,Appeal,Case Dismissed
2751,2751,2,29-08-2024,Convicted,Bail Granted
2752,2752,11,06-03-2025,Suspended,Death Sentence
2753,2753,2,11-04-2022,Transferred,Death Sentence
2754,2754,26,21-10-2023,Acquitted,Compensation Ordered
2755,2755,4,08-04-2025,Suspended,Guilty
2756,2756,1,26-10-2024,Appeal,
2757,2757,27,09-04-2023,Convicted,Parole
2758,2758,39,21-03-2024,Trial,Probation
2759,2759,74,17-02-2025,Appeal,Death Sentence
2760,2760,40,11-09-2023,Suspended,Suspended Sentence
2761,2761,10,20-08-2024,Investigation,Pending
2762,2762,51,02-05-2023,Trial,Fine Imposed
2763,2763,9,18-07-2023,Appeal,Fine Imposed
2764,2764,19,24-06-2025,Trial,Fine Imposed
2765,2765,49,30-01-2024,Pending,Bail Granted
2766,2766,71,14-01-2023,Trial,Death Sentence
2767,2767,28,22-05-2025,Convicted,Guilty
2768,2768,7,10-03-2023,Suspended,Fine Imposed
2769,2769,69,13-05-2024,Trial,
2770,2770,66,17-01-2025,Pending,Death Sentence
2771,2771,58,16-01-2023,Pending,Suspended Sentence
2772,2772,37,26-06-2021,Convicted,Death Sentence
2773,2773,17,10-05-2025,Trial,Death Sentence
2774,2774,30,04-11-2021,Pending,
2775,2775,31,28-03-2025,Trial,Death Sentence
2776,2776,74,10-11-2023,Suspended,
2777,2777,57,11-07-2024,Closed,Death Sentence
2778,2778,70,28-08-2023,Trial,Pending
2779,2779,59,24-06-2023,Investigation,
2780,2780,31,14-06-2024,Transferred,Fine Imposed
2781,2781,67,17-05-2023,Appeal,
2782,2782,38,20-09-2025,Convicted,Acquitted
2783,2783,64,26-12-2024,Appeal,Compensation Ordered
2784,2784,18,03-03-2023,Suspended,Death Sentence
2785,2785,52,04-12-2024,Suspended,Pending
2786,2786,70,13-05-2023,Suspended,
2787,2787,44,27-05-2021,Convicted,Life Imprisonment
2788,2788,70,05-06-2023,Closed,Life Imprisonment
2789,2789,71,08-06-2021,Appeal,
2790,2790,65,04-07-2024,Transferred,
2791,2791,10,26-05-2022,Investigation,Bail Granted
2792,2792,70,21-06-2025,Convicted,Probation
2793,2793,53,15-12-2024,Appeal,Community Service
2794,2794,47,14-11-2024,Pending,Compensation Ordered
2795,2795,23,09-02-2024,Acquitted,Case Dismissed
2796,2796,47,05-10-2021,Appeal,
2797,2797,16,11-07-2025,Trial,Death Sentence
2798,2798,55,11-04-2023,Trial,
2799,2799,25,11-08-2022,Appeal,Community Service
2800,2800,10,19-08-2024,Appeal,Case Dismissed
2801,2801,6,23-01-2024,Trial,Fine Imposed
2802,2802,52,19-08-2023,Suspended,Compensation Ordered
2803,2803,63,19-01-2025,Acquitted,Community Service
2804,2804,28,01-03-2023,Investigation,Bail Granted
2805,2805,38,05-03-2024,Transferred,Compensation Ordered
2806,2806,71,29-10-2023,Appeal,Probation
2807,2807,38,01-10-2025,Trial,Suspended Sentence
2808,2808,72,08-10-2024,Investigation,Parole
2809,2809,31,20-12-2023,Investigation,Acquitted
2810,2810,29,20-05-2022,Closed,Community Service
2811,2811,54,12-06-2024,Trial,Parole
2812,2812,33,01-03-2024,Appeal,Fine Imposed
2813,2813,16,03-01-2022,Appeal,Fine Imposed
2814,2814,64,20-05-2024,Investigation,Pending
2815,2815,69,14-08-2023,Convicted,Community Service
2816,2816,25,22-08-2024,Suspended,Death Sentence
2817,2817,67,17-09-2025,Acquitted,Bail Granted
2818,2818,51,28-02-2023,Investigation,
2819,2819,63,07-08-2024,Appeal,Acquitted
2820,2820,13,25-07-2025,Investigation,Fine Imposed
2821,2821,68,06-07-2023,Appeal,Suspended Sentence
2822,2822,37,13-06-2024,Trial,Compensation Ordered
2823,2823,47,26-01-2024,Acquitted,Parole
2824,2824,1,11-07-2024,Trial,Parole
2825,2825,29,10-12-2022,Transferred,
2826,2826,23,13-10-2021,Transferred,
2827,2827,51,24-10-2023,Closed,
2828,2828,16,01-01-2025,Transferred,Life Imprisonment
2829,2829,74,30-08-2023,Convicted,Community Service
2830,2830,48,06-06-2025,Appeal,
2831,2831,34,19-01-2023,Suspended,Compensation Ordered
2832,2832,1,25-06-2025,Appeal,
2833,2833,41,20-02-2023,Investigation,Compensation Ordered
2834,2834,9,27-08-2021,Closed,Life Imprisonment
2835,2835,6,08-03-2024,Investigation,Community Service
2836,2836,12,27-12-2024,Closed,
2837,2837,62,14-04-2025,Appeal,
2838,2838,60,28-09-2024,Acquitted,Community Service
2839,2839,13,01-09-2025,Investigation,Case Dismissed
2840,2840,62,19-11-2024,Trial,Probation
2841,2841,40,17-06-2025,Convicted,
2842,2842,43,22-03-2024,Suspended,
2843,2843,65,28-06-2024,Suspended,Death Sentence
2844,2844,54,24-05-2025,Investigation,Suspended Sentence
2845,2845,66,07-06-2021,Trial,Fine Imposed
2846,2846,10,19-12-2022,Pending,
2847,2847,9,29-05-2023,Transferred,Suspended Sentence
2848,2848,72,06-07-2023,Appeal,Guilty
2849,2849,64,10-07-2023,Trial,
2850,2850,19,17-08-2021,Suspended,Acquitted
2851,2851,33,17-04-2024,Appeal,Guilty
2852,2852,71,11-09-2023,Suspended,
2853,2853,15,02-12-2024,Pending,Death Sentence
2854,2854,17,21-09-2025,Acquitted,Life Imprisonment
2855,2855,75,18-08-2025,Convicted,Parole
2856,2856,28,29-09-2022,Closed,Case Dismissed
2857,2857,55,16-06-2024,Acquitted,Fine Imposed
2858,2858,45,04-09-2025,Convicted,Life Imprisonment
2859,2859,51,18-04-2024,Pending,
2860,2860,33,12-05-2024,Convicted,Pending
2861,2861,71,05-03-2021,Investigation,Guilty
2862,2862,69,26-04-2024,Closed,Case Dismissed
2863,2863,33,08-03-2023,Acquitted,
2864,2864,70,15-07-2024,Trial,
2865,2865,7,13-03-2024,Trial,Acquitted
2866,2866,52,16-10-2024,Acquitted,Probation
2867,2867,2,13-10-2023,Closed,Death Sentence
2868,2868,72,23-11-2021,Acquitted,
2869,2869,16,08-09-2025,Convicted,
2870,2870,50,01-10-2025,Closed,
2871,2871,22,08-04-2025,Investigation,
2872,2872,26,22-09-2024,Convicted,
2873,2873,52,02-07-2025,Closed,Case Dismissed
2874,2874,54,21-01-2023,Convicted,Parole
2875,2875,70,07-05-2024,Appeal,Life Imprisonment
2876,2876,27,29-07-2023,Investigation,
2877,2877,3,01-08-2024,Suspended,
2878,2878,42,16-09-2023,Appeal,Acquitted
2879,2879,34,04-03-2023,Acquitted,Parole
2880,2880,34,11-02-2023,Appeal,Death Sentence
2881,2881,67,26-04-2022,Investigation,Guilty
2882,2882,32,10-12-2022,Appeal,
2883,2883,35,29-11-2022,Transferred,
2884,2884,17,22-06-2024,Suspended,Guilty
2885,2885,50,17-08-2023,Pending,Compensation Ordered
2886,2886,47,10-11-2023,Closed,Suspended Sentence
2887,2887,51,22-11-2023,Suspended,Pending
2888,2888,26,31-05-2025,Appeal,Probation
2889,2889,45,29-08-2022,Transferred,Suspended Sentence
2890,2890,33,10-03-2022,Trial,
2891,2891,1,08-12-2020,Appeal,Guilty
2892,2892,23,26-06-2024,Investigation,
2893,2893,51,20-10-2024,Pending,Death Sentence
2894,2894,62,18-05-2024,Pending,Community Service
2895,2895,18,06-07-2022,Suspended,Bail Granted
2896,2896,21,15-04-2025,Convicted,
2897,2897,14,18-08-2024,Pending,
2898,2898,6,03-12-2022,Convicted,
2899,2899,27,06-10-2025,Suspended,
2900,2900,12,10-01-2023,Pending,Life Imprisonment
2901,2901,66,07-11-2024,Suspended,Case Dismissed
2902,2902,52,19-07-2021,Acquitted,
2903,2903,25,04-02-2024,Transferred,Death Sentence
2904,2904,66,20-01-2022,Acquitted,Guilty
2905,2905,5,03-01-2022,Investigation,Case Dismissed
2906,2906,3,20-05-2023,Suspended,Pending
2907,2907,10,02-03-2023,Pending,Guilty
2908,2908,35,19-11-2023,Investigation,Death Sentence
2909,2909,46,17-02-2025,Investigation,
2910,2910,18,20-08-2024,Trial,Fine Imposed
2911,2911,7,17-04-2023,Trial,Acquitted
2912,2912,61,06-02-2022,Convicted,Case Dismissed
2913,2913,71,02-01-2025,Closed,
2914,2914,56,17-10-2023,Acquitted,Case Dismissed
2915,2915,6,11-05-2025,Suspended,
2916,2916,15,11-12-2024,Investigation,Guilty
2917,2917,26,17-08-2024,Transferred,
2918,2918,26,06-08-2023,Investigation,Death Sentence
2919,2919,62,03-10-2025,Transferred,
2920,2920,47,12-08-2023,Appeal,Guilty
2921,2921,54,04-01-2023,Convicted,Acquitted
2922,2922,53,17-09-2025,Acquitted,
2923,2923,65,12-12-2024,Acquitted,Parole
2924,2924,53,25-06-2021,Closed,Case Dismissed
2925,2925,45,11-06-2024,Trial,Bail Granted
2926,2926,49,02-11-2023,Closed,
2927,2927,70,19-02-2023,Closed,Community Service
2928,2928,74,28-02-2024,Appeal,Compensation Ordered
2929,2929,55,19-04-2021,Pending,Suspended Sentence
2930,2930,72,16-03-2022,Closed,
2931,2931,44,05-02-2024,Acquitted,
2932,2932,27,09-04-2023,Acquitted,Acquitted
2933,2933,4,09-02-2025,Appeal,Life Imprisonment
2934,2934,17,20-10-2023,Appeal,Probation
2935,2935,60,11-08-2024,Suspended,Acquitted
2936,2936,21,25-03-2023,Closed,Fine Imposed
2937,2937,19,01-07-2024,Investigation,Pending
2938,2938,52,13-01-2023,Suspended,Life Imprisonment
2939,2939,32,26-09-2023,Acquitted,Fine Imposed
2940,2940,11,22-01-2024,Pending,Fine Imposed
2941,2941,70,14-01-2024,Closed,Suspended Sentence
2942,2942,59,14-06-2022,Trial,
2943,2943,57,18-06-2025,Acquitted,Bail Granted
2944,2944,59,02-10-2025,Convicted,Parole
2945,2945,40,24-01-2023,Transferred,
2946,2946,28,27-05-2021,Appeal,Probation
2947,2947,65,05-03-2023,Convicted,
2948,2948,68,30-12-2022,Transferred,Fine Imposed
2949,2949,20,02-08-2024,Closed,Suspended Sentence
2950,2950,27,11-06-2023,Appeal,Compensation Ordered
2951,2951,66,01-09-2023,Closed,Case Dismissed
2952,2952,41,12-11-2023,Convicted,
2953,2953,73,17-04-2023,Transferred,Compensation Ordered
2954,2954,11,25-04-2022,Convicted,Life Imprisonment
2955,2955,54,23-07-2024,Closed,Fine Imposed
2956,2956,7,18-06-2022,Transferred,Fine Imposed
2957,2957,11,13-03-2024,Acquitted,
2958,2958,14,23-03-2024,Pending,
2959,2959,22,20-03-2023,Acquitted,Suspended Sentence
2960,2960,26,31-03-2023,Acquitted,Life Imprisonment
2961,2961,30,18-12-2022,Closed,
2962,2962,37,09-08-2024,Convicted,Case Dismissed
2963,2963,14,22-12-2024,Convicted,Pending
2964,2964,62,02-10-2024,Appeal,
2965,2965,4,23-05-2024,Closed,Case Dismissed
2966,2966,44,25-02-2022,Investigation,Acquitted
2967,2967,44,04-10-2024,Suspended,
2968,2968,64,23-09-2025,Investigation,Suspended Sentence
2969,2969,72,17-09-2023,Convicted,Acquitted
2970,2970,69,08-02-2023,Acquitted,Probation
2971,2971,45,03-05-2025,Pending,
2972,2972,37,16-08-2024,Convicted,
2973,2973,8,29-06-2025,Pending,Acquitted
2974,2974,19,17-04-2025,Trial,Acquitted
2975,2975,11,16-04-2025,Acquitted,Case Dismissed
2976,2976,23,16-09-2025,Investigation,Parole
2977,2977,57,09-08-2024,Investigation,
2978,2978,37,02-11-2022,Closed,Case Dismissed
2979,2979,70,10-03-2024,Suspended,Probation
2980,2980,36,23-04-2022,Closed,
2981,2981,36,10-09-2024,Trial,
2982,2982,59,24-08-2024,Transferred,Death Sentence
2983,2983,54,07-06-2025,Pending,Fine Imposed
2984,2984,68,14-05-2023,Closed,Life Imprisonment
2985,2985,51,04-10-2023,Closed,Bail Granted
2986,2986,33,19-12-2022,Investigation,Case Dismissed
2987,2987,64,28-01-2024,Pending,Death Sentence
2988,2988,11,09-05-2022,Appeal,Parole
2989,2989,55,04-06-2023,Suspended,Life Imprisonment
2990,2990,61,12-03-2025,Investigation,
2991,2991,65,20-05-2022,Suspended,Parole
2992,2992,61,04-02-2024,Investigation,Probation
2993,2993,41,27-01-2023,Investigation,Fine Imposed
2994,2994,68,09-01-2024,Convicted,Suspended Sentence
2995,2995,23,13-12-2023,Suspended,Community Service
2996,2996,17,07-05-2025,Pending,Pending
2997,2997,15,31-10-2023,Convicted,Case Dismissed
2998,2998,12,11-11-2023,Pending,Community Service
2999,2999,75,10-09-2024,Acquitted,Parole
3000,3000,1,09-05-2024,Pending,Suspended Sentence
3001,3001,14,13-06-2022,Acquitted,Guilty
3002,3002,53,22-05-2021,Convicted,Acquitted
3003,3003,13,05-10-2025,Transferred,Suspended Sentence
3004,3004,69,09-05-2023,Appeal,
3005,3005,34,12-02-2024,Convicted,Community Service
3006,3006,18,14-08-2024,Appeal,Suspended Sentence
3007,3007,28,05-06-2024,Convicted,
3008,3008,34,07-05-2023,Closed,Case Dismissed
3009,3009,31,24-01-2023,Appeal,Probation
3010,3010,28,28-04-2023,Closed,Acquitted
3011,3011,17,01-08-2022,Acquitted,Guilty
3012,3012,13,10-01-2024,Suspended,
3013,3013,30,26-11-2022,Suspended,Probation
3014,3014,24,28-02-2023,Closed,
3015,3015,12,14-12-2022,Trial,
3016,3016,17,16-01-2024,Suspended,Parole
3017,3017,66,28-03-2025,Suspended,Case Dismissed
3018,3018,50,03-01-2025,Acquitted,
3019,3019,71,03-03-2024,Appeal,Probation
3020,3020,8,09-10-2023,Appeal,Community Service
3021,3021,8,24-11-2023,Transferred,Probation
3022,3022,25,22-04-2021,Suspended,Death Sentence
3023,3023,58,02-02-2025,Transferred,Probation
3024,3024,71,09-06-2023,Acquitted,Guilty
3025,3025,23,31-08-2025,Closed,Acquitted
3026,3026,54,06-01-2024,Appeal,
3027,3027,65,03-08-2021,Trial,Acquitted
3028,3028,35,23-06-2024,Trial,Fine Imposed
3029,3029,47,29-11-2024,Convicted,
3030,3030,48,22-06-2024,Appeal,
3031,3031,16,24-02-2023,Convicted,Parole
3032,3032,49,08-09-2024,Pending,Fine Imposed
3033,3033,40,09-09-2022,Suspended,Life Imprisonment
3034,3034,40,06-11-2024,Appeal,Acquitted
3035,3035,31,25-01-2025,Investigation,Case Dismissed
3036,3036,32,28-11-2024,Investigation,
3037,3037,14,23-11-2022,Trial,Bail Granted
3038,3038,2,19-08-2023,Convicted,Case Dismissed
3039,3039,43,09-10-2023,Suspended,Guilty
3040,3040,55,28-03-2024,Closed,Pending
3041,3041,50,14-10-2023,Convicted,Guilty
3042,3042,52,18-05-2025,Transferred,Guilty
3043,3043,41,02-06-2025,Trial,Case Dismissed
3044,3044,71,05-09-2024,Acquitted,Probation
3045,3045,53,23-10-2024,Appeal,
3046,3046,63,28-04-2025,Investigation,Compensation Ordered
3047,3047,69,05-08-2025,Acquitted,Life Imprisonment
3048,3048,39,01-09-2022,Transferred,Guilty
3049,3049,16,14-04-2023,Appeal,Fine Imposed
3050,3050,19,01-10-2025,Appeal,Community Service
3051,3051,11,02-12-2023,Closed,Parole
3052,3052,10,14-05-2021,Suspended,Acquitted
3053,3053,35,03-10-2024,Acquitted,
3054,3054,36,10-03-2024,Acquitted,Probation
3055,3055,10,12-10-2024,Investigation,Acquitted
3056,3056,2,03-06-2025,Appeal,Bail Granted
3057,3057,26,17-06-2024,Acquitted,
3058,3058,3,12-07-2023,Closed,Life Imprisonment
3059,3059,42,08-04-2021,Acquitted,Pending
3060,3060,19,13-08-2024,Appeal,Probation
3061,3061,13,04-10-2025,Pending,Life Imprisonment
3062,3062,12,24-12-2024,Transferred,Parole
3063,3063,33,07-07-2023,Acquitted,Fine Imposed
3064,3064,18,14-12-2020,Appeal,Bail Granted
3065,3065,41,04-12-2022,Suspended,
3066,3066,5,21-10-2022,Transferred,
3067,3067,29,01-11-2023,Trial,Pending
3068,3068,67,01-12-2021,Closed,Bail Granted
3069,3069,40,20-11-2024,Investigation,Guilty
3070,3070,7,30-08-2023,Acquitted,Community Service
3071,3071,37,04-02-2024,Acquitted,
3072,3072,9,18-12-2020,Investigation,Compensation Ordered
3073,3073,67,01-08-2022,Suspended,Case Dismissed
3074,3074,68,05-09-2023,Convicted,Pending
3075,3075,19,17-09-2024,Appeal,
3076,3076,61,28-10-2022,Suspended,
3077,3077,33,17-06-2021,Suspended,
3078,3078,40,06-05-2023,Transferred,Acquitted
3079,3079,44,28-07-2025,Convicted,Bail Granted
3080,3080,61,16-08-2022,Investigation,Compensation Ordered
3081,3081,6,01-08-2025,Investigation,Parole
3082,3082,13,03-12-2024,Convicted,Parole
3083,3083,4,14-06-2024,Convicted,Fine Imposed
3084,3084,60,18-12-2022,Investigation,
3085,3085,21,06-03-2023,Trial,Death Sentence
3086,3086,74,20-07-2023,Acquitted,Death Sentence
3087,3087,10,08-06-2025,Suspended,
3088,3088,7,08-02-2025,Investigation,Acquitted
3089,3089,16,27-01-2022,Closed,Acquitted
3090,3090,50,08-04-2023,Acquitted,
3091,3091,7,09-12-2024,Trial,Suspended Sentence
3092,3092,49,10-08-2025,Investigation,
3093,3093,33,28-06-2024,Trial,
3094,3094,5,11-12-2021,Transferred,Case Dismissed
3095,3095,39,16-01-2021,Closed,
3096,3096,50,26-05-2021,Acquitted,Guilty
3097,3097,71,16-07-2024,Transferred,Life Imprisonment
3098,3098,72,13-07-2024,Investigation,Case Dismissed
3099,3099,1,28-03-2025,Convicted,Suspended Sentence
3100,3100,10,06-10-2025,Pending,Suspended Sentence
3101,3101,20,10-03-2025,Investigation,Suspended Sentence
3102,3102,26,22-04-2025,Transferred,
3103,3103,17,23-07-2023,Acquitted,Bail Granted
3104,3104,64,27-06-2023,Acquitted,
3105,3105,43,19-08-2024,Pending,Case Dismissed
3106,3106,44,22-09-2023,Appeal,Acquitted
3107,3107,1,04-11-2024,Pending,Parole
3108,3108,47,07-06-2022,Transferred,Compensation Ordered
3109,3109,31,26-03-2024,Appeal,
3110,3110,18,30-11-2022,Closed,Acquitted
3111,3111,36,14-11-2023,Transferred,
3112,3112,11,17-02-2024,Investigation,Community Service
3113,3113,52,01-04-2022,Suspended,Life Imprisonment
3114,3114,66,05-10-2025,Pending,
3115,3115,39,02-10-2022,Transferred,Fine Imposed
3116,3116,56,16-04-2023,Suspended,Probation
3117,3117,51,29-01-2022,Closed,Acquitted
3118,3118,8,21-03-2024,Transferred,
3119,3119,4,01-01-2025,Trial,Probation
3120,3120,49,15-11-2022,Closed,Compensation Ordered
3121,3121,54,31-12-2022,Suspended,Pending
3122,3122,66,17-02-2023,Investigation,Case Dismissed
3123,3123,29,20-09-2022,Convicted,Bail Granted
3124,3124,14,06-04-2023,Acquitted,
3125,3125,16,30-01-2024,Pending,
3126,3126,6,29-09-2021,Acquitted,Acquitted
3127,3127,61,06-10-2025,Trial,
3128,3128,49,23-08-2022,Appeal,Bail Granted
3129,3129,16,25-10-2023,Trial,
3130,3130,44,19-01-2024,Closed,Acquitted
3131,3131,30,25-03-2021,Closed,Probation
3132,3132,27,15-02-2025,Trial,Guilty
3133,3133,75,10-07-2024,Appeal,Fine Imposed
3134,3134,71,09-09-2023,Investigation,Pending
3135,3135,68,26-07-2022,Pending,Case Dismissed
3136,3136,68,27-12-2021,Appeal,Pending
3137,3137,52,29-06-2025,Trial,Case Dismissed
3138,3138,2,19-03-2025,Acquitted,Probation
3139,3139,33,27-02-2021,Closed,Acquitted
3140,3140,62,18-08-2023,Convicted,Acquitted
3141,3141,72,05-08-2025,Acquitted,Community Service
3142,3142,46,28-08-2022,Trial,Suspended Sentence
3143,3143,8,30-07-2025,Closed,Community Service
3144,3144,60,12-12-2023,Closed,Parole
3145,3145,55,20-09-2023,Pending,Probation
3146,3146,13,26-01-2023,Suspended,Probation
3147,3147,2,09-06-2024,Pending,Bail Granted
3148,3148,75,06-10-2025,Acquitted,Suspended Sentence
3149,3149,71,26-09-2023,Suspended,Guilty
3150,3150,14,05-11-2024,Pending,Guilty
3151,3151,70,21-09-2023,Closed,Community Service
3152,3152,22,03-07-2024,Convicted,Compensation Ordered
3153,3153,57,04-10-2025,Investigation,
3154,3154,25,02-07-2023,Investigation,Life Imprisonment
3155,3155,24,01-03-2023,Trial,Life Imprisonment
3156,3156,18,16-09-2025,Pending,Pending
3157,3157,3,22-11-2021,Appeal,Pending
3158,3158,54,22-09-2024,Pending,Death Sentence
3159,3159,69,22-11-2024,Transferred,Acquitted
3160,3160,50,20-06-2023,Closed,Fine Imposed
3161,3161,26,01-05-2023,Transferred,Life Imprisonment
3162,3162,39,19-02-2024,Convicted,Fine Imposed
3163,3163,58,23-04-2024,Investigation,Case Dismissed
3164,3164,32,01-05-2023,Transferred,Death Sentence
3165,3165,26,19-09-2025,Convicted,
3166,3166,3,12-09-2024,Pending,
3167,3167,30,02-08-2023,Closed,
3168,3168,43,01-06-2025,Transferred,Case Dismissed
3169,3169,59,10-01-2025,Convicted,
3170,3170,74,18-08-2025,Pending,
3171,3171,18,22-12-2020,Suspended,Compensation Ordered
3172,3172,32,14-11-2023,Convicted,Bail Granted
3173,3173,9,13-09-2023,Acquitted,Life Imprisonment
3174,3174,57,12-12-2020,Transferred,Pending
3175,3175,20,04-10-2021,Closed,Probation
3176,3176,53,24-09-2023,Investigation,Compensation Ordered
3177,3177,69,03-06-2022,Appeal,
3178,3178,3,08-06-2023,Convicted,Pending
3179,3179,66,18-12-2024,Suspended,Fine Imposed
3180,3180,71,12-12-2022,Pending,
3181,3181,60,29-06-2024,Closed,
3182,3182,10,16-03-2024,Acquitted,
3183,3183,61,03-12-2023,Acquitted,Case Dismissed
3184,3184,34,27-08-2025,Closed,Parole
3185,3185,10,01-01-2024,Transferred,Death Sentence
3186,3186,18,08-10-2024,Pending,Community Service
3187,3187,59,05-05-2023,Pending,Acquitted
3188,3188,45,10-04-2023,Transferred,Compensation Ordered
3189,3189,24,09-11-2024,Closed,Probation
3190,3190,20,20-02-2022,Appeal,Acquitted
3191,3191,72,08-10-2022,Acquitted,Life Imprisonment
3192,3192,22,08-12-2024,Appeal,
3193,3193,31,25-06-2023,Transferred,Fine Imposed
3194,3194,48,28-04-2023,Transferred,Compensation Ordered
3195,3195,61,29-11-2023,Transferred,Probation
3196,3196,28,02-02-2023,Acquitted,Case Dismissed
3197,3197,69,08-01-2023,Trial,
3198,3198,40,25-11-2020,Investigation,Parole
3199,3199,63,27-02-2023,Transferred,Guilty
3200,3200,60,03-05-2024,Acquitted,Probation
3201,3201,71,19-08-2023,Suspended,Fine Imposed
3202,3202,75,13-09-2024,Pending,Death Sentence
3203,3203,57,30-12-2023,Appeal,Guilty
3204,3204,12,02-12-2024,Transferred,Pending
3205,3205,64,06-10-2024,Suspended,Life Imprisonment
3206,3206,57,13-07-2023,Convicted,Fine Imposed
3207,3207,52,04-02-2025,Transferred,Fine Imposed
3208,3208,50,19-09-2023,Investigation,
3209,3209,30,15-12-2022,Transferred,Pending
3210,3210,51,02-06-2023,Appeal,
3211,3211,58,10-06-2022,Closed,Acquitted
3212,3212,8,19-05-2023,Transferred,Parole
3213,3213,52,31-10-2022,Acquitted,Pending
3214,3214,45,15-07-2025,Investigation,
3215,3215,18,19-09-2024,Investigation,Fine Imposed
3216,3216,41,07-01-2025,Suspended,Community Service
3217,3217,56,08-11-2023,Trial,Suspended Sentence
